GAME.#,POSS.#,PLAY.ID,SHOT.CLOCK.THIRD,SHOT.TYPE,CONTESTED?,PAINT.TOUCH,CAUSE.OF.PAINT,PAINT.ATTACKER,DEFENDER-ATTACKER,PLAY.RESULT,POINT.RESULT
17,11,13,:20 - :11,Layup,TRUE,TRUE,P&R Ball Handler,3 Courtney Ramey,Opponent-Big,Missed 2,0
17,12,14,:20 - :11,Floater/Runner,TRUE,TRUE,Perimeter Drive,4 Greg Brown,Opponent-Guard,Missed 2,0
17,12,15,:20 - :11,Layup,TRUE,TRUE,Cut,20 Jericho Sims,Opponent-Big,Missed 2,0
17,13,16,:20 - :11,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Assisted 3,3
17,14,17,:30 - :21,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Assisted 3,3
17,15,18,:20 - :11,Dunk,FALSE,TRUE,Cut,4 Greg Brown,N/A,Assisted 2,2
17,16,19,:30 - :21,Layup,TRUE,TRUE,Cut,13 Jase Febres,Opponent-Big,Assisted 2,2
17,17,20,:20 - :11,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
17,18,21,:20 - :11,N/A,N/A,TRUE,P&R Ball Handler,3 Courtney Ramey,Opponent-Big,Turnover,0
17,19,22,:20 - :11,N/A,N/A,TRUE,P&R Ball Handler,3 Courtney Ramey,Opponent-Guard,Turnover,0
17,20,23,:20 - :11,Off-the-dribble (2),TRUE,FALSE,N/A,N/A,N/A,Missed 2,0
17,21,24,:20 - :11,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Assisted 3,3
17,22,25,:20 - :11,Catch-and-shoot,FALSE,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,Missed 3,0
17,22,26,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,Floor Foul,0
17,22,27,:10 - :00,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
17,23,28,:20 - :11,Layup,TRUE,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,Assisted 2,2
17,24,29,:10 - :00,Off-the-dribble (2),TRUE,FALSE,N/A,N/A,N/A,Missed 2,0
17,25,30,:20 - :11,Free Throws,N/A,TRUE,Perimeter Drive,1 Andrew Jones,Opponent-Guard,Floor Foul (Bonus),2
17,26,31,:30 - :21,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Assisted 3,3
17,27,32,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,No Result,0
17,27,33,:10 - :00,Off-the-dribble (2),TRUE,TRUE,Perimeter Drive,1 Andrew Jones,Opponent-Guard,Made 2,2
17,28,34,:30 - :21,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
17,28,35,:20 - :11,N/A,N/A,TRUE,Offensive Rebound,20 Jericho Sims,Opponent-Big,No Result,0
17,28,36,:10 - :00,N/A,N/A,TRUE,Cut,22 Kai Jones,Opponent-Big,Turnover,0
17,29,37,:30 - :21,Free Throws,N/A,FALSE,N/A,N/A,N/A,Floor Foul (Bonus),0
17,30,38,No Shot Clock,Halfcourt Shot,FALSE,FALSE,N/A,N/A,N/A,Missed 3,0
17,31,39,:30 - :21,N/A,N/A,TRUE,N/A,N/A,N/A,Floor Foul,0
17,31,40,:30 - :21,N/A,N/A,FALSE,N/A,N/A,N/A,Floor Foul,0
17,31,41,:10 - :00,Layup,TRUE,TRUE,Cut,1 Andrew Jones,Opponent-Big,Missed 2,0
17,32,42,:30 - :21,N/A,N/A,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,Floor Foul,0
17,32,43,:20 - :11,Catch-and-shoot,FALSE,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,Assisted 3,3
17,33,44,:20 - :11,Floater/Runner,TRUE,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,Made 2,2
17,34,45,:30 - :21,Off-the-dribble (2),FALSE,FALSE,N/A,N/A,N/A,Missed 2,0
17,34,46,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,Floor Foul,0
17,34,47,:10 - :00,Layup,TRUE,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,Assisted 2,2
17,35,48,:30 - :21,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
17,36,49,:30 - :21,Catch-and-shoot,FALSE,TRUE,Perimeter Drive,3 Courtney Ramey,Opponent-Guard,Assisted 3,3
17,37,50,:20 - :11,N/A,N/A,TRUE,Post-up (inside paint),20 Jericho Sims,Opponent-Big,Floor Foul,0
17,37,51,:20 - :11,N/A,N/A,TRUE,Perimeter Drive,3 Courtney Ramey,Opponent-Guard,Turnover,0
17,38,52,:30 - :21,Layup,FALSE,TRUE,Transition,1 Andrew Jones,N/A,Assisted 2,2
17,39,53,:20 - :11,Off-the-dribble (3),TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
17,40,54,:20 - :11,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Assisted 3,3
17,41,55,:10 - :00,Off-the-dribble (3),TRUE,FALSE,N/A,N/A,N/A,Made 3,3
17,42,56,:30 - :21,Dunk,TRUE,TRUE,Cut,22 Kai Jones,Opponent-Big,Shooting Foul,1
17,43,57,:10 - :00,Off-the-dribble (3),TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
17,43,58,:10 - :00,Off-the-dribble (2),TRUE,FALSE,N/A,N/A,N/A,Missed 2,0
17,44,59,:30 - :21,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
17,45,60,:20 - :11,Layup,TRUE,TRUE,Perimeter Drive,1 Andrew Jones,Opponent-Guard,Made 2,2
17,46,61,:10 - :00,Catch-and-shoot,TRUE,FALSE,N/A,N/A,Opponent-Guard,Missed 3,0
17,47,62,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,Offensive Foul,0
17,48,63,:10 - :00,Free Throws,N/A,FALSE,N/A,N/A,N/A,Floor Foul (Bonus),2
17,49,64,:20 - :11,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
17,50,65,:20 - :11,Off-the-dribble (2),TRUE,TRUE,Perimeter Drive,3 Courtney Ramey,Opponent-Guard,Made 2,2
17,51,66,:20 - :11,Catch-and-shoot,FALSE,TRUE,Perimeter Drive,3 Courtney Ramey,Opponent-Guard,Missed 3,0
17,51,67,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,No Result,0
17,51,68,:20 - :11,Off-the-dribble (2),TRUE,TRUE,Perimeter Drive,3 Courtney Ramey,Opponent-Guard,Missed 2,0
17,51,69,:10 - :00,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
17,52,70,:20 - :11,Catch-and-shoot,FALSE,FALSE,N/A,N/A,N/A,Missed 3,0
17,53,71,:20 - :11,Off-the-dribble (3),TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
17,54,72,:30 - :21,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
17,55,73,:20 - :11,Floater/Runner,TRUE,TRUE,Perimeter Drive,3 Courtney Ramey,Opponent-Guard,Missed 2,0
17,56,74,:20 - :11,Layup,TRUE,TRUE,Perimeter Drive,3 Courtney Ramey,Opponent-Guard,Missed 2,0
17,57,75,:20 - :11,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Assisted 3,3
17,58,76,:20 - :11,Off-the-dribble (2),TRUE,FALSE,N/A,N/A,N/A,Made 2,2
17,59,77,:20 - :11,Free Throws,N/A,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,Floor Foul (Bonus),1
17,60,78,:20 - :11,Layup,TRUE,TRUE,P&R Ball Handler,1 Andrew Jones,Opponent-Big,Missed 2,0
17,61,79,:30 - :21,Dunk,FALSE,TRUE,Transition,2 Matt Coleman III,N/A,Missed 2,0
17,62,80,:10 - :00,Free Throws,FALSE,TRUE,Perimeter Drive,1 Andrew Jones,Opponent-Guard,Floor Foul (Bonus),2
17,63,81,No Shot Clock,Free Throws,FALSE,FALSE,N/A,N/A,N/A,Floor Foul (Bonus),2
17,64,82,No Shot Clock,Free Throws,N/A,FALSE,N/A,N/A,N/A,Floor Foul (Bonus),2
18,1,1,:30 - :21,Catch-and-shoot,FALSE,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,Missed 3,0
18,1,2,:20 - :11,Catch-and-shoot,FALSE,TRUE,Offensive Rebound,20 Jericho Sims,Opponent-Big,Missed 3,0
18,1,3,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
18,2,4,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
18,3,5,:10 - :00,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
18,4,6,:30 - :21,Layup,TRUE,TRUE,Cut,3 Courtney Ramey,Opponent-Guard,Missed 2,0
18,4,7,:20 - :11,N/A,N/A,TRUE,Offensive Rebound,20 Jericho Sims,Opponent-Big,Floor Foul,0
18,4,8,:20 - :11,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Assisted 3,3
18,5,9,:30 - :21,Dunk,FALSE,TRUE,P&R Roll Man,20 Jericho Sims,N/A,Assisted 2,2
18,6,10,:10 - :00,Layup,TRUE,TRUE,Perimeter Drive,4 Greg Brown,Opponent-Big,Missed 2,0
18,7,11,:30 - :21,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
18,8,12,:10 - :00,Catch-and-shoot,FALSE,TRUE,Perimeter Drive,1 Andrew Jones,Opponent-Guard,Assisted 3,3
18,9,13,:30 - :21,N/A,N/A,TRUE,Perimeter Drive,20 Jericho Sims,Opponent-Big,No Result,0
18,9,14,:20 - :11,Layup,TRUE,TRUE,Perimeter Drive,1 Andrew Jones,Opponent-Guard,Made 2,2
18,10,15,:30 - :21,Off-the-dribble (2),TRUE,FALSE,N/A,N/A,N/A,Made 2,2
18,11,16,:20 - :11,Catch-and-shoot,FALSE,FALSE,N/A,N/A,N/A,Missed 3,0
18,12,17,:10 - :00,Hook (Post),TRUE,TRUE,Post-up (inside paint),20 Jericho Sims,Opponent-Big,Assisted 2,2
18,13,18,:20 - :11,Dunk,FALSE,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,Assisted 2,2
18,14,19,:30 - :21,Dunk,FALSE,TRUE,Transition,1 Andrew Jones,Opponent-Guard,Assisted 2,2
18,15,20,:30 - :21,Catch-and-shoot,FALSE,FALSE,N/A,N/A,N/A,Missed 3,0
18,16,21,:20 - :11,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
18,17,22,:20 - :11,N/A,N/A,TRUE,Perimeter Drive,30 Brock Cunningham,Opponent-Guard,Turnover,0
18,18,23,:20 - :11,Off-the-dribble (3),TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
18,19,24,:30 - :21,Catch-and-shoot,FALSE,FALSE,N/A,N/A,N/A,Assisted 3,3
18,20,25,:30 - :21,Floater/Runner,TRUE,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,Missed 2,0
18,21,26,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
18,22,27,:20 - :11,Layup,TRUE,TRUE,P&R Ball Handler,1 Andrew Jones,Opponent-Guard,Shooting Foul,1
18,23,28,:20 - :11,Off-the-dribble (2),TRUE,FALSE,N/A,N/A,N/A,Made 2,2
18,24,29,:30 - :21,N/A,N/A,FALSE,N/A,N/A,N/A,Floor Foul,0
18,24,30,:20 - :11,Off-the-dribble (2),TRUE,TRUE,Perimeter Drive,1 Andrew Jones,Opponent-Guard,Missed 2,0
18,24,31,:20 - :11,Floater/Runner,TRUE,TRUE,Perimeter Drive,4 Greg Brown,Opponent-Big,Missed 2,0
18,25,32,:20 - :11,Layup,TRUE,TRUE,P&R Ball Handler,1 Andrew Jones,Opponent-Guard,Made 2,2
18,26,33,:10 - :00,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
18,27,34,:30 - :21,Dunk,FALSE,TRUE,P&R Roll Man,20 Jericho Sims,Opponent-Big,Assisted 2,2
18,28,35,:30 - :21,Dunk,TRUE,TRUE,Cut,4 Greg Brown,Opponent-Big,Shooting Foul,2
18,29,36,:20 - :11,Catch-and-shoot,TRUE,TRUE,P&R Ball Handler,2 Matt Coleman III,Opponent-Guard,Assisted 3,3
18,30,37,:30 - :21,N/A,N/A,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,Floor Foul,0
18,30,38,:20 - :11,Off-the-dribble (2),TRUE,TRUE,Perimeter Drive,1 Andrew Jones,Opponent-Guard,Made 2,2
18,31,39,:20 - :11,Layup,FALSE,TRUE,P&R Ball Handler,2 Matt Coleman III,N/A,Made 2,2
18,32,40,:30 - :21,Catch-and-shoot,TRUE,TRUE,Cut,22 Kai Jones,Opponent-Big,Missed 3,0
18,33,41,No Shot Clock,Layup,TRUE,TRUE,Transition,3 Courtney Ramey,Opponent-Guard,Missed 2,0
18,34,42,:20 - :11,Hook (Post),TRUE,TRUE,Post-up (inside paint),20 Jericho Sims,Opponent-Big,Shooting Foul,1
18,35,43,:30 - :21,Hook (Post),TRUE,TRUE,Perimeter Drive,20 Jericho Sims,Opponent-Big,Missed 2,0
18,36,44,:30 - :21,Catch-and-shoot,FALSE,TRUE,Transition,2 Matt Coleman III,Opponent-Guard,Missed 3,0
18,37,45,:20 - :11,N/A,FALSE,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,No Result,0
18,37,46,:10 - :00,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Assisted 3,3
18,38,47,:20 - :11,N/A,N/A,TRUE,Perimeter Drive,3 Courtney Ramey,Opponent-Guard,No Result,0
18,38,48,:20 - :11,Layup,TRUE,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,Made 2,2
18,39,49,:20 - :11,Off-the-dribble (3),FALSE,FALSE,N/A,N/A,N/A,Missed 3,0
18,40,50,:30 - :21,Layup,TRUE,TRUE,Perimeter Drive,1 Andrew Jones,Opponent-Guard,Missed 2,0
18,41,51,:30 - :21,Layup,TRUE,TRUE,P&R Ball Handler,3 Courtney Ramey,Opponent-Guard,Missed 2,0
18,41,52,:20 - :11,Catch-and-shoot,TRUE,TRUE,P&R Roll Man,20 Jericho Sims,Opponent-Big,Missed 3,0
18,41,53,:20 - :11,N/A,N/A,TRUE,Offensive Rebound,20 Jericho Sims,Opponent-Big,Turnover,0
18,42,54,:20 - :11,Off-the-dribble (2),FALSE,TRUE,P&R Ball Handler,1 Andrew Jones,Opponent-Guard,Missed 2,0
18,43,55,:20 - :11,Catch-and-shoot,TRUE,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,Missed 3,0
18,43,56,:20 - :11,Layup,TRUE,TRUE,Perimeter Drive,1 Andrew Jones,Opponent-Guard,Made 2,2
18,44,57,:30 - :21,Layup,TRUE,TRUE,Transition,1 Andrew Jones,Opponent-Guard,Assisted 2,2
18,45,58,:20 - :11,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Missed 2,0
18,45,59,:20 - :11,Catch-and-shoot,FALSE,FALSE,N/A,N/A,N/A,Missed 3,0
18,46,60,:20 - :11,Off-the-dribble (2),TRUE,FALSE,N/A,N/A,N/A,Missed 2,0
18,46,61,:20 - :11,N/A,N/A,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,Turnover,0
18,47,62,:30 - :21,Dunk,TRUE,TRUE,Cut,4 Greg Brown,Opponent-Big,Assisted 2,2
18,48,63,:30 - :21,N/A,N/A,FALSE,N/A,N/A,N/A,Offensive Foul,0
18,49,64,:30 - :21,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
18,50,65,:30 - :21,Off-the-dribble (3),TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
18,51,66,:30 - :21,Off-the-dribble (2),TRUE,FALSE,N/A,N/A,N/A,Made 2,2
18,52,67,:20 - :11,Dunk,TRUE,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,Shooting Foul,2
18,53,68,:30 - :21,Layup,FALSE,TRUE,Transition,2 Matt Coleman III,Opponent-Guard,Made 2,2
18,54,69,:20 - :11,N/A,N/A,TRUE,P&R Ball Handler,2 Matt Coleman III,Opponent-Guard,Floor Foul,0
18,54,70,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
18,55,71,:10 - :00,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
18,56,72,:30 - :21,Off-the-dribble (2),TRUE,FALSE,N/A,N/A,N/A,Made 2,2
18,57,73,:20 - :11,Dunk,FALSE,TRUE,P&R Ball Handler,3 Courtney Ramey,Opponent-Guard,Assisted 2,2
18,58,74,:10 - :00,Floater/Runner,TRUE,TRUE,Perimeter Drive,3 Courtney Ramey,Opponent-Guard,Made 2,3
18,59,75,:10 - :00,Free Throws,N/A,FALSE,N/A,N/A,N/A,Floor Foul (Bonus),0
18,60,76,:10 - :00,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Assisted 3,3
18,61,77,:10 - :00,Dunk,TRUE,TRUE,Cut,4 Greg Brown,Opponent-Big,Missed 2,0
18,62,78,:20 - :11,Free Throws,N/A,FALSE,N/A,N/A,N/A,Floor Foul (Bonus),0
18,63,79,:10 - :00,Off-the-dribble (2),TRUE,FALSE,N/A,N/A,N/A,Made 2,2
18,64,80,:20 - :11,Free Throws,N/A,FALSE,N/A,N/A,N/A,Floor Foul (Bonus),1
18,64,81,:10 - :00,Off-the-dribble (3),TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
18,65,82,:10 - :00,Dunk,FALSE,TRUE,Perimeter Drive,22 Kai Jones,N/A,Assisted 2,2
19,1,1,:20 - :11,Dunk,FALSE,TRUE,P&R Roll Man,20 Jericho Sims,N/A,Assisted 2,2
19,2,2,:30 - :21,N/A,N/A,FALSE,N/A,N/A,N/A,Floor Foul,0
19,2,3,:20 - :11,Off-the-dribble (3),FALSE,FALSE,N/A,N/A,N/A,Made 3,3
19,3,4,:20 - :11,N/A,N/A,TRUE,Perimeter Drive,4 Greg Brown,N/A,No Result,0
19,3,5,:10 - :00,Layup,TRUE,TRUE,Post-up (inside paint),20 Jericho Sims,Opponent-Big,Missed 2,0
19,4,6,:20 - :11,Floater/Runner,TRUE,TRUE,P&R Ball Handler,3 Courtney Ramey,Opponent-Guard,Shooting Foul,1
19,5,7,:30 - :21,Layup,TRUE,TRUE,Transition,1 Andrew Jones,Opponent-Guard,Made 2,2
19,6,8,:30 - :21,Dunk,TRUE,TRUE,P&R Roll Man,20 Jericho Sims,Opponent-Guard,Assisted 2,2
19,7,9,:30 - :21,Off-the-dribble (3),FALSE,FALSE,N/A,N/A,N/A,Made 3,3
19,8,10,:30 - :21,Off-the-dribble (3),TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
19,8,11,:20 - :11,Layup,TRUE,TRUE,Offensive Rebound,20 Jericho Sims,Opponent-Big,Made 2,2
19,9,12,:30 - :21,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Assisted 3,3
19,10,13,:30 - :21,Dunk,TRUE,TRUE,P&R Ball Handler,2 Matt Coleman III,Opponent-Guard,Assisted 2,2
19,11,14,:30 - :21,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
19,12,15,:20 - :11,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
19,12,16,:20 - :11,Dunk,TRUE,TRUE,Offensive Rebound,20 Jericho Sims,Opponent-Guard,Made 2,2
19,13,17,:20 - :11,Layup,TRUE,TRUE,Cut,5 Royce Hamm Jr.,Opponent-Big,Assisted 2,2
19,14,18,:30 - :21,N/A,N/A,TRUE,Cut,22 Kai Jones,Opponent-Big,Turnover,0
19,15,19,:30 - :21,N/A,N/A,TRUE,P&R Ball Handler,1 Andrew Jones,Opponent-Guard,Turnover,0
19,16,20,:30 - :21,Catch-and-shoot,FALSE,FALSE,N/A,N/A,N/A,Missed 3,0
19,17,21,:10 - :00,Catch-and-shoot,FALSE,FALSE,N/A,N/A,N/A,Assisted 3,3
19,18,22,:30 - :21,N/A,N/A,FALSE,N/A,N/A,N/A,Floor Foul,0
19,18,23,:10 - :00,Catch-and-shoot,TRUE,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,Missed 3,0
19,19,24,:30 - :21,Layup,TRUE,TRUE,Transition,3 Courtney Ramey,Opponent-Guard,Shooting Foul,0
19,19,25,:10 - :00,Layup,TRUE,TRUE,Perimeter Drive,3 Courtney Ramey,Opponent-Guard,Made 2,2
19,20,26,:20 - :11,Layup,TRUE,TRUE,Cut,5 Royce Hamm Jr.,Opponent-Big,Assisted 2,2
19,21,27,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
19,22,28,:10 - :00,N/A,N/A,TRUE,Perimeter Drive,1 Andrew Jones,Opponent-Guard,Floor Foul,0
19,22,29,:20 - :11,Off-the-dribble (3),TRUE,FALSE,N/A,N/A,N/A,Made 3,3
19,23,30,:20 - :11,Layup,TRUE,TRUE,Perimeter Drive,1 Andrew Jones,Opponent-Guard,Missed 2,0
19,24,31,:10 - :00,Off-the-dribble (2),TRUE,TRUE,Perimeter Drive,3 Courtney Ramey,Opponent-Guard,Made 2,2
19,25,32,:30 - :21,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
19,26,33,:20 - :11,Off-the-dribble (2),TRUE,FALSE,N/A,N/A,N/A,Missed 2,0
19,27,34,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
19,28,35,:10 - :00,N/A,N/A,FALSE,N/A,N/A,N/A,No Result,0
19,28,36,:10 - :00,Layup,TRUE,TRUE,P&R Ball Handler,2 Matt Coleman III,Opponent-Guard,Made 2,2
19,29,37,:20 - :11,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Assisted 3,3
19,30,38,:20 - :11,N/A,N/A,TRUE,Cut,5 Royce Hamm Jr.,Opponent-Big,Turnover,0
19,31,39,:30 - :21,Layup,TRUE,TRUE,P&R Ball Handler,3 Courtney Ramey,Opponent-Guard,Missed 2,0
19,32,40,:30 - :21,Catch-and-shoot,FALSE,FALSE,N/A,N/A,N/A,Assisted 3,3
19,33,41,:20 - :11,Floater/Runner,TRUE,TRUE,Perimeter Drive,3 Courtney Ramey,Opponent-Big,Shooting Foul,2
19,34,42,:30 - :21,Floater/Runner,TRUE,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,Made 2,2
19,35,43,:30 - :21,Free Throws,N/A,TRUE,Cut,22 Kai Jones,Opponent-Big,Floor Foul (Bonus),1
19,36,44,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,No Result,0
19,36,45,:10 - :00,Layup,TRUE,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,Made 2,2
19,37,46,:30 - :21,Layup,TRUE,TRUE,P&R Ball Handler,3 Courtney Ramey,Opponent-Guard,Assisted 2,2
19,38,47,:20 - :11,Catch-and-shoot,FALSE,TRUE,Post-up (inside paint),20 Jericho Sims,Opponent-Big,Assisted 3,3
19,39,48,:30 - :21,N/A,N/A,TRUE,Transition,1 Andrew Jones,Opponent-Guard,No Result,0
19,40,48,:20 - :11,Catch-and-shoot,TRUE,TRUE,P&R Ball Handler,1 Andrew Jones,Opponent-Guard,Assisted 3,3
19,41,50,:20 - :11,Off-the-dribble (3),TRUE,FALSE,N/A,N/A,N/A,Made 3,3
19,42,51,:20 - :11,Floater/Runner,TRUE,TRUE,Post-up (inside paint),3 Courtney Ramey,Opponent-Guard,Missed 2,0
19,43,52,:20 - :11,Off-the-dribble (2),TRUE,FALSE,N/A,N/A,N/A,Missed 2,0
19,44,53,:30 - :21,Layup,TRUE,TRUE,Transition,1 Andrew Jones,Opponent-Big,Missed 2,0
19,44,54,:30 - :21,Dunk,TRUE,TRUE,Offensive Rebound,20 Jericho Sims,Opponent-Big,Made 2,2
19,45,55,:20 - :11,Layup,TRUE,TRUE,Perimeter Drive,20 Jericho Sims,Opponent-Big,Floor Foul (Bonus),0
19,46,56,:30 - :21,N/A,N/A,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,No Result,0
19,46,57,:10 - :00,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
19,47,58,:20 - :11,Catch-and-shoot,FALSE,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,Assisted 3,3
19,48,59,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,Offensive Foul,0
19,49,60,:20 - :11,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
19,49,61,:20 - :11,Catch-and-shoot,FALSE,TRUE,Offensive Rebound,30 Brock Cunningham,Opponent-Guard,Assisted 3,3
19,50,62,:20 - :11,Off-the-dribble (2),TRUE,TRUE,Perimeter Drive,1 Andrew Jones,Opponent-Guard,Missed 2,0
19,51,63,:30 - :21,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
19,52,64,:10 - :00,Layup,TRUE,TRUE,Cut,5 Royce Hamm Jr.,Opponent-Guard,Missed 2,0
19,53,65,:10 - :00,Off-the-dribble (3),TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
19,54,66,:10 - :00,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
19,55,67,:30 - :21,Dunk,FALSE,TRUE,Perimeter Drive,1 Andrew Jones,Opponent-Guard,Assisted 2,2
19,56,68,:10 - :00,N/A,N/A,TRUE,Perimeter Drive,1 Andrew Jones,Opponent-Guard,Turnover,0
19,57,69,:10 - :00,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
19,58,70,:30 - :21,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
19,59,71,:30 - :21,Layup,TRUE,TRUE,Transition,1 Andrew Jones,Opponent-Guard,Missed 2,0
19,59,72,:20 - :11,Tip,TRUE,TRUE,Offensive Rebound,1 Andrew Jones,Opponent-Big,Made 2,2
19,60,73,:20 - :11,Layup,TRUE,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,Made 2,2
19,61,74,:20 - :11,Layup,TRUE,TRUE,Perimeter Drive,1 Andrew Jones,Opponent-Guard,Missed 2,0
19,62,75,:20 - :11,N/A,N/A,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Big,Floor Foul,0
19,62,76,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,Floor Foul,0
19,62,77,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
19,63,78,:20 - :11,N/A,N/A,TRUE,Cut,20 Jericho Sims,Opponent-Big,Floor Foul,0
19,63,79,:20 - :11,Off-the-dribble (3),TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
19,64,80,:20 - :11,Floater/Runner,TRUE,TRUE,Perimeter Drive,1 Andrew Jones,Opponent-Guard,Missed 2,0
19,65,81,:30 - :21,N/A,N/A,FALSE,N/A,N/A,N/A,Floor Foul,0
19,65,82,:30 - :21,Off-the-dribble (3),TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
19,65,83,:20 - :11,N/A,N/A,TRUE,Offensive Rebound,20 Jericho Sims,Opponent-Big,Floor Foul,0
19,65,84,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
19,66,85,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
19,67,86,:20 - :11,Catch-and-shoot,FALSE,TRUE,P&R Ball Handler,2 Matt Coleman III,Opponent-Guard,Assisted 3,3
